PC1,PC2,PC3
-2.4137342192853706,-0.947672923943914,-0.19510610327717445
1.7241444642293675,0.2586223577263439,-0.12165433550684704
-1.753510769590792,-2.1149572040247495,-1.6752126701518057
1.8222047106350463,0.7059956994963086,-0.4197434125421146
-2.8216792503257757,2.3791683369948733,-2.5340717968676834
1.4736107117450041,-1.2850171699665471,0.04430491212764589
-0.4565290608341301,0.11025423425054284,-1.7920085277834081
1.5798009352281168,-1.8582946788868415,-1.4927990977245866
-3.572335906982374,1.3758092583815404,-0.21690654164424636
-0.6884875936056771,-3.934125710687924,-0.24179512365192446
0.9825792718823201,-0.6327942494567247,0.7951463541674999
-2.320354481218358,-1.9284543277546393,-0.6667911767190265
-0.5025152242236932,-2.010942281367238,1.291711087458134
-3.892389731180408,1.802394503691129,-0.6663054300714469
-2.4294489282082417,-1.0516072105709915,-0.6206928209458112
-0.19652536824867944,-2.083597016825076,-3.351923019113682
-2.3648697783345827,2.2284948785151126,-0.4276196248843315
-0.8377387991328068,-1.9237993771502324,-1.0623440020522101
1.008865078169866,1.1773299993741326,-0.5813525963349375
-1.3960761894227838,0.5108418757313811,-1.2791330885303076
-0.2881383576416705,2.2079294805421226,1.0356038451461174
0.4917868221383064,-1.8455345707618187,1.5619979211799804
-2.8049380275880504,-1.719797591041882,-0.24123215558456834
-1.4899590134320155,-0.9555785908997003,-0.2639348150979184
-3.0608730146303333,-1.1864659287717279,1.2845712356656602
-1.9552294852926229,-1.3774614300375128,-0.08742055310958795
-1.9847894687903558,-1.9761015883208037,-0.44986210462797027
1.7157376713999646,0.6029867190914453,-0.6918749926725274
-0.35138722482712814,-2.318148757392931,2.2236305638162817
0.7165722430182945,-1.083870439356591,1.0404174460842879
0.03458334210840169,-0.8711922736778875,1.6356445241804405
-2.4327843682255126,1.2598488369603784,-1.111358932420894
2.046391666589564,-0.21799252056772594,-0.7026345643568399
1.8034215281231654,-1.4875504180532495,0.5757097413234946
0.14128457718886295,-1.1492575127695468,1.609434610721835
0.686685332562023,0.9270701424747783,-0.033869572655768655
0.29174814576985947,-1.7975311871768838,0.9908060783027335
-1.998627768497097,-1.0962494151245281,0.2333558311678948
-1.0939288981590414,0.7174596059374153,-1.1153249682957043
-3.0344137797345976,0.9069095519177923,0.03308524934366415
0.23012159021852424,0.5169700315221349,-0.15210106085237854
0.06349861973835264,-0.8733688538565646,0.9828287044046321
0.8084838348672215,-1.6031615223477618,1.6412766169052875
-4.172740450065079,-0.28177831092383754,1.6034918078848883
0.5833486876958941,-1.8125818169815724,0.2275600591497506
-2.8947457625690163,1.9706121458596395,-2.001758579757846
1.1969746472561658,-0.41074796910271605,-1.013083323878954
1.8328237662634363,0.6178921344349878,-0.20105109682829517
-1.4701812367769753,-0.47714508272571393,-0.6178855184803529
3.257947337008395,-2.516096708061786,-2.8087111899164237
1.8044922229300975,0.1707371095131228,-0.4354460042588893
1.874904556107245,0.07639213757523572,-1.0809949105060246
1.5966278149090782,-0.4802793264729489,0.13468432564918903
-3.698451565752634,-0.4313690157387284,0.9832401150768534
-0.9857077124539273,1.3369380479774735,1.202027254499977
2.6503464979869946,-0.26341381417993914,-1.2229091960831175
-3.289333823371992,0.40936360947705636,-0.16185813887011966
-0.262413262427573,3.0758081521351084,1.253775263451737
-0.39837282932289986,0.48935549784943005,0.09582496404383031
0.8874567359960388,2.0826158573624403,0.044288517154359296
3.895886356839318,-1.7578825699993212,-3.3822651398586734
-1.5047304467744826,-2.207960574679393,-0.707256482018351
2.165295166977578,-1.2925154816869087,-0.05870223804589273
0.7624674452201843,1.1691677553093391,-0.5784497381285101
-1.2033827088556384,-2.2164468274519047,-0.8523256874019419
1.2200126823666033,-0.3242205901746897,0.657317428820352
-1.4767166054128016,0.27975919479029576,-0.77513912006039
0.05315110539708284,-0.6015213053115588,1.3579142989723532
2.1165136382344807,-0.17913802765420156,-0.6791324835070207
0.5261538341533792,0.37708893207305144,0.6719099164424357
-1.1440465202699548,0.3251019488619966,-1.6540481695383182
0.501769607935093,0.7482195444583678,0.17673604488308337
-2.5430863485707507,-2.283089386007564,0.652009434049237
0.3075764794189869,1.1956655478753,0.7189392046392319
1.669640336690451,0.8969824640636532,0.03961308516472036
3.4363102815774442,0.03542817922659683,-0.8633098730536669
1.373842045341649,-1.5057892137628792,1.0170999899309021
0.9074844371957096,0.4863252824399302,0.6877068194725192
-0.39294456577009146,-0.5980291461739738,-3.945685537769374
1.6487611237908706,0.06779142838622361,-0.3896671439223239
2.120500921354989,-0.5794282829132871,-1.1750427109125883
4.111095050567943,-1.9190053247344687,-3.255841551923561
0.7235485441116847,-0.09294450015074611,1.032629028865345
1.950995306041036,0.5328660724167262,-0.5732638822006948
-2.255038663239376,-1.0276104264764172,0.4113677390673716
0.7204401711523022,1.225802079555696,0.18674232889935644
-0.1968701038063606,-0.6660290775510131,2.449408733781564
1.0425401840721837,0.8967886391409746,0.1595169017278239
-2.697298905951201,-1.7122528124099656,0.7607410598785181
1.8081964242352369,0.07378605256857786,-0.3835479372894591
2.7717092124523512,-0.7097186989828135,-1.3031035784568732
0.43883416943458103,0.28890587184921734,0.6762843871343185
0.12396997776553237,0.402994568397693,1.993184948340815
-1.3722871270898815,-2.7776101343142607,-0.6219706779530628
0.8732556753505027,0.6247321502318098,-0.22018049445113677
-0.19509769408402167,0.31989529210602474,1.0960894994230763
1.7156953608348096,0.39283487532229594,-0.16529159086594683
2.5039080933667512,0.19702360227149976,-1.1521191595849543
1.4350559426983343,0.206291896502498,-0.223759150586233
-2.5762938410781238,2.2324694038582433,0.11467840634759681
-2.062087396483706,-0.2388602424415625,-1.8175201521747935
1.6023480384753777,-0.5239692517004784,-1.0756375032432248
1.7497022879416844,-0.2954857427573919,-0.1566394657362277
1.958031959688849,0.29440376251498146,-0.22295904355613208
1.2685034367833352,0.20509520178715826,-0.40282440815582127
0.9251278875552855,1.525309388212193,-0.8011998940551764
1.6978810659236294,-0.5693774368294031,1.0299079669754134
0.43777324633357567,0.19018530282997512,0.22190993559175826
1.4991800108035664,0.6188956777954306,-0.06698368484739795
-0.834821799186013,0.5395985255602024,-1.0457704049658907
-1.9254288611562718,0.5300880359977511,-1.2156304975208563
-3.2379582929886563,0.427286177469638,-0.24181235590480143
1.5479592921856573,0.9761605172204584,0.2209120802356207
1.8387223109429491,-0.553490050444533,-0.3030968031736549
