PC1,PC2,PC3
-1.8909604358187975,-0.7352480035241223,-1.9874346519681634
-3.254197488946739,-0.16029784107205416,-0.30744131239381123
-1.673976964831409,-4.116145553253232,-1.0185984256113843
-2.330850874263855,-2.764805825612367,-0.816697346889185
-2.0980772973655535,1.677915147208108,-2.41027991028935
-2.7072378469954823,-0.07678454877369698,-1.385711827065775
-3.8869893984161203,-2.318792338378147,1.8003557826097463
-3.1648171795228923,2.1510952532451553,-0.9407385153424543
-1.7282162200173232,-1.770279742025978,-1.354761254088275
-3.6129706569206568,-1.5352861785994512,0.20887560748862724
-2.7691927514225743,1.5479290972322728,-1.762493999244379
-3.9822496276233657,3.546561741301314,-0.5030314538058428
-3.3003461287572367,-2.2844648371497285,-0.03785071230016176
-3.127254006405124,-1.3983447976599683,-0.04430325682604982
-2.5693145470789567,-0.2178586529907707,-1.1232294686357274
-3.4799500968705193,1.1973204599269833,-0.7105964955387886
-3.042109340816352,0.438754620497281,-0.7477550835103044
-2.212589360681348,0.2124385287221385,-0.7587588061005243
-3.168903642775168,-1.4439101494374846,0.7143753598786143
-2.5519540350152576,-1.151243042735984,-1.4338827526449767
-2.6215847909528995,-0.6305288381508065,-0.062279199060338485
-4.6238803265839605,-0.11428535447839014,0.2779615839508105
-3.6998600392873677,-1.0329634448641323,0.4200155658875786
-2.16106239484942,0.40533827910779174,-1.9228211126035508
-4.36975012177195,-0.6447441838131049,-0.1784621315783231
-2.752633901290902,-2.2606926421744933,-0.4765713512146148
-1.9928547894224655,-0.8254870202703084,-1.7816119106846842
-1.141133470092875,-0.39880817911178307,-0.4121497451140209
-1.7212177462147256,-1.8651197226830867,-1.5262518251249957
-1.7648673402159518,-1.1935336271076191,-0.7957179442472339
-3.7550438086860836,-0.7682852380646878,0.5198406931127563
-2.4197406093677616,-1.1598078187285124,0.08716185904677079
-4.3469309811502095,0.5815463621771579,-0.13659720015047236
-2.6050261242466255,-0.005826068324886882,-2.3356896450258353
-3.3175342884885164,-1.784953811658833,-0.2819311793419793
-3.2690807389897945,-0.982781272538435,-0.7733334690573211
-1.6022391751692626,-1.1958142788483626,-1.7496069222948802
-3.0059647877440137,1.132883356464033,-1.122073704525764
-2.250620382769469,-0.7048161414093934,-0.6260833032885914
-4.408567803606463,1.4398704694552655,0.20683862374062514
-2.831571748806073,-2.4982517770372126,-0.346199606710612
-3.8397395533734944,-2.584869171115803,0.94032588367335
-3.9467127721103776,-0.11607313181849052,0.8916393868113625
-3.169606879437927,-2.1137136732818567,0.5462587721244802
-3.0972013475930327,2.3139003932859423,-1.1465250112087724
-4.598316216969892,0.599189597419703,0.5840583461869778
-3.8882142922645895,2.9181871943160433,-1.400357535121808
-3.0538945073446633,-0.5318931869958092,-0.4704738148383395
-1.9168308667271163,0.16204946862325073,-2.276672005584262
-2.8347470901575056,-1.3189839443090408,-0.722666097331487
-3.2354878683953467,-1.100945022994369,-0.7253892887582283
-3.800055984823888,-0.33723988814347144,0.924594543661485
-1.251014039681635,-2.745362702987893,-2.938726298578531
-2.3807544815480073,1.3869113028534021,-2.4179092003208127
-1.2024124202890123,-0.047095353913488264,-2.5215084984422824
-2.5710711737493495,0.9743692202957042,-1.8617505562128214
-4.127285294373663,0.8115331938887138,-1.0151561258313144
-3.332714929171408,-2.0971624838672245,-0.385610728374285
-2.4925707623392444,1.542615244796873,-1.1254058597818435
-2.560077808238335,0.4415836507946902,-2.1541461506828656
-3.104363097734515,-3.1024703832003033,-0.48570610086020016
-3.2748719310048875,0.37571420635661124,0.010501536677765577
-3.468889527043132,-2.262327738798419,0.3283491382283177
-3.298081741430689,0.5163968762323192,-0.005038577109474608
-1.913245910777305,-2.132013550062988,-1.116701816188456
-3.097904078512156,-2.1072855439744202,0.38429552163366254
-3.068896304025273,0.5384329220166535,-1.4650023139774462
-2.4792738871564133,1.8869326662037698,-2.272019580057205
-1.8693580296335401,-1.9285350131562402,-1.3655231326033557
-2.2571651099793244,0.08901660796169272,-1.4120719919583495
-2.715475432270776,-1.7201462383517463,-1.0865400714701727
-3.250797155874349,-1.6391599681858942,-0.5650558663763244
-2.3105008542542853,0.7396823725539323,-1.6227380140291519
-3.586376305285259,-0.8346522121719031,-0.25051241211262687
-2.764579343291597,-2.0111378558612687,-2.223598523700419
-2.329773911695516,-1.0318502342985467,-0.8965475093746231
-1.7842368273943625,-2.238080046477228,-1.0440286469129487
-2.339538028079801,-2.7206672014023043,-0.14335198634366283
-2.5133951194025275,0.188519701247407,-1.048191374420351
-2.749381043269376,-1.8399937094258578,-1.842397681504843
-3.3220366832165413,-0.9937145259170661,-1.2613825509758565
-2.6493150423846723,1.4954069342500254,-2.141201506857509
-4.840211351550609,0.6375258032524673,-0.3695561313751178
-3.643138437028869,2.678158422700513,-1.1847455271695575
-3.7150508592630422,1.8312489025539365,-1.2882174293753255
-2.268294215123489,1.246872800825762,-0.7736324009728852
-4.095979275803561,-0.12254658788343356,-0.3988108189702061
-2.1355734791910224,-1.396531738807739,-3.310078438984202
-3.559186707244472,2.398965995716686,-1.129041749309508
-0.9977658653175983,-2.345745421459802,-3.788544247449069
-1.302533242094283,-1.455058883204066,-2.80596512975585
-3.4702114771739625,-1.8856320305366965,-0.061046570670292365
-2.4929323694765255,-0.008080003653858883,-1.0919395939893888
-2.1982208039403375,-2.013763948132398,-1.102153121753579
-1.5940311433504752,-0.6971518340973788,-3.6731766196806372
-2.385179794566678,-2.3101108890625763,-1.0897455145833164
-3.7063285902867524,-0.19463323667331775,-0.07380903821200677
-3.4414419816202018,-1.9256842064585151,-1.2158853381957475
-3.416788408542114,-1.2310062336218521,0.46047454255138054
-0.8756478038638167,-1.814478594086642,-4.192034746963944
-2.35350047976593,0.9671671920618834,-1.8902369791516962
-3.1001283008940352,0.9909210620010549,-1.7405046125649204
-1.8587290076611078,-1.167744774026612,-1.148456605556077
-2.5498222195844957,-0.13463284713908494,-1.0404060135156556
-2.289105874502958,-1.6162622521193108,-0.6880666453510669
-2.1661084067760745,1.4218844523311984,-2.252124440817113
-2.8295362276918494,0.08925859187264448,-0.189822956284977
-2.8587217539922616,-1.1391729431905155,-0.44680302006016637
-2.711683027604355,0.5276371943099212,-1.7229140477724054
-1.233376224884485,-0.8214356393046032,-2.2588196560993765
-3.162849815521534,-2.6849572763178315,0.016312961711236893
-3.1794749171044967,-1.1433856378414695,0.20217817066362423
-2.19407325029313,-2.691175654324117,-0.8989293937050875
-3.648985776778148,1.3325838574684072,-0.7688606421855034
-3.5477822746599474,1.4545582479696546,0.1317486343627469
-2.3738013370365576,-1.2795513954959126,-1.078459512621073
-2.2768481919223658,-2.9137186003562126,-1.1148431984679792
-2.784814649747727,-1.1463432814743597,-1.0789288622355728
-3.369160797694979,1.8512927023049452,-1.2299979373118315
-3.978224522411153,-0.984570563780357,0.6470904594452039
-3.5232706748373404,2.9566072155315912,-2.736153126374596
-1.2845107848156352,-0.754349658742415,-2.6486632507004817
-3.0467363065695046,0.2712558045104856,-1.519780413677385
-3.2523910720739,1.1763041812558905,-1.1054455957618894
-3.865334031155854,1.0098665023154052,-0.8216626683940543
1.3971821202948138,0.09353677854344764,-0.4578481815128189
1.5085303033655655,0.5986420343980887,-0.7389764411143085
1.0641423224926936,-1.4110972760581357,-0.07763724108863974
1.1965051461646714,-1.9535376909394333,-1.4480351142034869
0.5936785615128234,-0.7069850104048273,0.7584397242163653
-1.0324770973230426,-2.0064740634891454,1.1416210872638775
0.7336924086074323,1.1599388188562152,-0.7758115984119975
-0.6317134985889199,2.379344708826348,0.6787581042369931
0.02831429766037502,-1.843880730366907,1.454264094246143
1.3759931712056213,0.4973617756412708,-1.0350866225357827
-0.8983830651817766,-2.11440771366264,1.9311163555494517
0.29195041195962734,-1.1360477391322261,0.9755389273417545
-0.39234550808897656,-0.8410184078007232,1.4098001651046568
1.70084766346861,-0.3769449649393575,-0.9537069041648599
1.374884826121118,-1.6318064666649266,0.3450767678818417
-0.31654958781041803,-1.103939565493559,1.3382534736235372
0.31324634365060805,0.9530395597433466,-0.5079228376097301
-0.1802179773120775,-1.7810026833571746,0.9897753333163694
-0.13034255667556122,0.5354218019616501,-0.19829730190094289
-0.36876263622913236,-0.8824807166522616,1.012188118040645
0.34724878172021945,-1.6231852430220393,1.3475964357575465
0.12888926822247498,-1.8506924558579854,0.22590053888476946
0.8335554608004415,-0.582499728843699,-1.0144577658303764
1.5169913831972652,0.42679083661550177,-0.5255670156844612
2.851607952706404,-2.833239761324074,-3.107053655839265
1.4443047819535202,0.013087039296529723,-0.7466043494399901
1.5425674136058354,-0.11601743904980075,-1.3220015881529061
1.2209044906372242,-0.5939778712918853,-0.1640308431511426
-1.4025896950908752,1.6755504432830508,0.7928285870331986
2.3344885530059596,-0.5285847472945475,-1.4680869877338119
-0.5402691354582392,3.144507064035538,0.8884698393386861
-0.7905677318526778,0.37358133078820616,0.1004686859822276
0.6178241102345874,2.1062791534118173,-0.21390981241063803
3.5494427602453333,-2.1706579218084303,-3.724280670636345
1.7740701074250986,-1.495788772238984,-0.3426124132837185
0.42232224985142885,1.138565666718016,-0.8797675730841875
0.8470759686275376,-0.39774008194535315,0.412297295890211
-0.3622030353677332,-0.6391426020289181,1.3200917028349322
1.7680710578634995,-0.37693544869693285,-0.9663945295456989
0.14414311247136047,0.41401836501549183,0.46603439060497426
0.13455470449396917,0.8055473228380176,-0.10172975413356962
-0.06415915944057365,1.3633519453824257,0.46269117601046633
1.3683839745953579,0.7345103701703274,-0.23107322478990414
3.1601868242583504,-0.2654123736026974,-1.2956214947443747
0.9511486287252259,-1.5943470503353852,0.8393441072904642
0.5689012119870989,0.43461555168242505,0.49312532818178884
1.308150617902555,-0.09589688313833028,-0.5998577616497118
1.7768903382665042,-0.7778989879920888,-1.330396224493036
3.7675313570400752,-2.3300604300269323,-3.6053225789020718
0.3196770256486331,-0.0999010189506011,0.6872621120074439
1.6436476975926293,0.3367089131496504,-0.8359594971487848
0.38157495092874305,1.2117582871105106,-0.10177782836069861
-0.6296560829085984,-0.5083006618675036,2.1538629777679805
0.7251060874221283,0.8525834399350763,-0.014373304679216228
1.4777215242134476,-0.09927622971375524,-0.5685615200896186
2.4324630687620608,-0.9976657214284984,-1.510082263965806
0.042148991819263404,0.36653444402697244,0.449425098649069
-0.2414311869654862,0.5102848369631149,1.7680322408038995
0.5067750753634594,0.5248857096920937,-0.41013610998824923
-0.6097300061485593,0.5323456637282404,0.848986978043618
1.4044729010249648,0.2527088109550392,-0.37083559332182037
2.1882359023161104,-0.004870008750918702,-1.5035653259276731
1.0898614986594655,0.14278028866209289,-0.4988029544697504
1.2453271614303405,-0.7070371619076915,-1.0541747247589626
1.3810866203647423,-0.4989488893687123,-0.263017870123735
1.6308233681657995,0.13028818818882396,-0.4902141514637526
0.9314870299705436,0.025261643333442798,-0.4453038632879124
0.6065566609223249,1.4791237220403415,-1.0780599095555266
1.2998302789157938,-0.7390899363125609,0.8288325530559572
0.0543019761347992,0.2595240620796167,0.00437124479964722
1.188663842526361,0.5072396118425091,-0.29543174864473865
1.2429968528614599,0.8693535434599443,-0.05832046387983954
1.4862130621114276,-0.7261926442560567,-0.38433063543428336
1.399593588184631,-0.7609105759693416,-0.7899706395174428
1.2667523968337686,-0.04034487034357138,-0.5233906075658458
1.3837438408893885,-0.3163673692029101,-0.25317411123462896
0.5822438284834766,0.38909239246744537,0.28734865737977533
0.6766875097497311,1.139260807200884,-0.04152819146309668
-0.14702234184722524,-2.5890094091605778,1.510122039000008
-0.11677105842570562,1.366968873943712,0.4579244694802235
0.8186930519685092,1.263408438648058,-0.5247265722765493
0.14405558847233013,-0.2837371508550043,1.2812077766949275
1.3956237056377596,-0.19699287798854506,-0.7591986580172023
0.5963114974376394,0.4732910547926873,-0.18152290953415942
1.1300008812828768,1.046004656690094,-0.6090204160331689
1.3408266182210966,0.987532417260521,-0.9410638357488884
0.7486681323438855,-0.19371850324326864,-0.30933015469301217
-0.017556602981948333,1.605002622673122,0.5315204050848623
0.5627411897377513,-2.098925952103277,0.5922582027422102
0.08246704045488867,0.0631074483488277,1.2668075611921823
1.117782466638003,0.6601723606607425,-0.7503027992755151
-0.1798812110467391,1.624948297550884,-0.1585515986152757
2.315597138337797,-0.5789555010861606,-1.4775275661953047
0.6490445938630379,-0.697281025070927,1.6365157611274745
0.007530365193795407,1.4697986917107784,-0.3537128515046427
-0.48868308355369766,-2.140695071276371,1.5658897522743342
1.6897678216661574,-0.22370936721689258,-0.3742692048617562
-0.17506605264191405,2.5723624017842956,0.21184315810069423
1.1104100841459406,-1.5604994563363768,-0.28334791290247696
-1.1916570737303522,3.977330807896115,0.30444588054950794
1.4158862507917545,0.31107759913296157,-1.2460109466015103
1.002081421828746,0.9280835127526947,-1.1628667094282912
1.410016838704012,0.26824367477527705,-0.2285895972992478
-0.17789511273717368,0.18464304442616516,1.1088202057015268
-0.26276063804961397,0.242066729393706,1.5091641359749284
-0.07301209155975369,2.5691737937673325,0.5250246184686423
1.3458665032532848,0.2711764799188706,-0.5286060640569215
0.5611163256448906,0.28543468598683874,-0.17491185889181785
0.6407279928649005,-0.944165270659921,-0.11072829077315434
0.9557635282147534,-0.8445336936803405,-0.17516255935133976
0.6097117144398164,0.02948951732180775,0.4133371527492452
1.8868900176629582,0.027967278962254507,-2.468402051782032
0.7235778449877552,1.9398776424058772,-0.1586232435501345
1.2633346816507804,0.14907909975380954,-0.13841225866716048
0.7734117057943489,-1.5425826700739182,0.8233322637762561
-0.40510289014702344,-1.0844770093929337,1.4030090392800616
1.4215761972838938,-1.7231036390402,0.40295849972956244
0.6856768416918079,1.1389376954860342,-0.6693396553768209
2.6818237869574895,0.24615383966341065,-0.4014983578207282
1.7641279059250845,-1.2867291386872806,-0.4015999960676293
0.5034655887167037,-1.4633852247961654,0.367336308870348
1.7699683218499291,-1.076700373228691,-0.8321594948541503
-0.47356476766721295,0.19402456324623613,1.3222740124358607
1.0583813733829954,-1.6309912053390492,0.41268225747427895
1.9448234094596841,-0.7692784134661,-1.11755793781923
0.9012500753530269,0.7196429315947136,-0.41587800014757015
0.5080982422189618,-0.1571390210691779,0.336892917179201
0.9734480600402334,0.22369764744537113,-0.4774174631543905
1.555298511691675,-0.40594812189938423,-0.45551903802828486
-0.5853980759150215,0.23388760999335967,1.5898067228340311
0.9103135503251126,-0.2660070770824716,0.10661460970947292
1.1817697786584207,1.0284127585304539,-0.4271929215202426
1.665228623567957,-0.051559438818903465,-0.5251251777607816
-0.17964600415684767,2.180716288609582,0.7592328262868104
-1.3851158655486706,-1.0280069952311806,2.5224012037312367
0.0796778725524444,0.3574900121096902,0.4445247694009452
1.51980401426701,-2.2101222953097226,-1.6552660154526777
-1.0554338413168447,-0.22878402174345544,1.1461740927928248
1.311648076065392,0.14652603155149543,-0.7414903470874914
1.2885775361653524,0.7549456843817791,0.15866974010417464
1.343436495150194,-0.23613852341815836,-0.12360702922795881
-3.2664282285640334,5.272491615797867,-0.15341958056228225
0.4520570591219023,1.5119420361906004,0.5705898353939726
1.4466172090464464,0.6194913532700635,-0.2587637324282599
0.7192409514681603,-0.7301853091733325,0.07821874877358861
1.428067135055851,0.4383079881550402,-0.10678846828657786
1.69912482189804,-0.762660512958464,-0.7768805890400929
1.6462011345240875,0.3003510846870467,-0.507606602226793
0.8122242811797217,0.9513926522083408,0.1270075343943389
-0.3256878359205267,1.7529835678528523,0.5409112461955267
0.22077983019916508,-2.0587074022452887,1.0309892286982787
-1.9153211160610704,5.075101515869594,0.8820537576861661
-0.8578800559679167,1.4716633121292275,1.131035316813674
1.1607897315652282,0.19446764623758803,0.22353717810386142
0.5709832574445329,-1.9913276093801382,0.4401976911955569
0.9726269105323021,-0.709921079150366,0.10463687619885195
1.4864802145881721,-0.09550385470171333,-0.09792067158648206
1.3013988110484513,0.8877566233256632,-0.07543371552374685
0.7364128478562774,0.531040529045484,-0.17859042861742272
1.2416481377411224,-0.059400672558085156,-0.13746856399337595
-0.35642273672617436,1.7865650500520314,-1.2134768416923158
-0.3981257103016686,0.15454677786524673,0.17852465214514934
0.8303599163375862,0.5489549022818743,0.14070052042362796
-0.3343564275245305,-1.3634847003250923,1.5689350953727665
-0.005105615904029971,-0.04878856982692246,0.7522107622608323
-0.041469860682929294,1.7532046353409911,-0.04985831665526598
2.1560954797108325,-0.7053207902549166,-1.2693112790240924
1.3766207678358429,0.5166341278201878,-0.474380276008196
0.9458353946950241,-1.5136122684413207,0.31151933686307953
1.1399557311169342,1.7782272142542992,0.23627089392532974
-0.17459152317328913,-2.6393656727868113,1.8882590475721448
0.2378703090315366,2.101102102987882,0.40837790546447295
1.199854149144667,0.9625674235723766,-0.6766680758490866
0.20193248427786825,-1.9471293360852207,0.8522546089425876
0.7186115878084013,1.2042527034480883,-0.9321187974400261
-0.5966144102178277,-0.20241433889844732,1.632400530338232
-0.3076192527654324,-0.18619592400065557,1.371096334332215
-0.5822843216279288,-0.459935132840529,1.1717157961541012
-1.7998422354370536,3.411603681535585,1.2400145956796838
1.5354602928863037,-0.5211632800556854,-0.6227156948578111
0.15775587606228914,0.8411248895374182,0.9600305392662666
1.0961962412099922,1.3658064329112183,0.3664315162195872
0.4082486572245476,-2.1446796942637336,-0.057559188394403285
-0.4227223621293999,0.898372169380035,0.3325562881862298
0.2975340292652893,1.871546112362933,0.08734018200579227
0.005391786685682131,-2.329890233470299,1.088826223192156
0.5555208337389648,0.508108465037651,1.3460967615438584
0.7843571606004706,-1.5134821924520385,0.13979754241461678
0.172000131930922,1.4024976411804881,0.7225061981457239
1.0992128220905073,0.5937247575145435,-0.6754627135700342
0.9232990211142006,-0.7640478320062438,0.7079936573090249
0.43221394751751097,2.2476546028637094,-0.035530512950669516
1.0032360148079018,0.07945752998934562,-0.7950230119111932
0.7466081319734693,0.7122387876889765,0.03832656211279982
1.3436701068644286,-0.6475197783007547,0.05409422429680287
0.2999277000777199,1.390964736715355,0.4912216539629697
0.30900961450734227,0.42042580616512376,-0.2316877517342
0.9106470780687663,0.7948342285548335,0.3180848062877383
0.5369385675156911,0.7719353040123746,-0.23849779017289255
-0.530692500689494,-1.733758778071023,1.1966457620079676
0.44837713422764774,-0.13386372004193656,0.942332719499576
-0.307897404580818,-0.9001605642327427,0.6899753180103082
1.4680348338101965,0.1310847269772642,-0.3247793890987124
0.4379021182879899,-2.7192675476455483,1.572511617117828
1.7253454464648772,0.14231304257529434,-0.7669793762025379
-0.8545861240950754,3.0360665492860193,0.7326964779790873
1.1770889348532205,-0.8062310651835763,-2.0179624392294473
0.9449244993126061,0.47339470910919595,-0.5195407389310317
0.8875542911661709,0.2628830329816039,0.06027452563919036
2.4265109764676853,0.864078069132149,-0.131110779853973
0.445773611820407,-0.9435476136884086,0.9845295699488107
-0.03337408590572294,-1.9581827592453138,1.6536081897610375
-0.9550896828059849,0.13423784690617893,2.3031401909983384
0.860886328679706,0.6982234940525178,-1.137555873200839
2.262830573165168,-1.3528973805386437,-2.451647400178938
1.4422420016858266,-0.17423579235877726,-0.42199065095591337
0.8125865802673485,-0.4603019411576533,0.8406195882358917
0.5682397277760939,-0.8993770385683916,0.6291306301193015
0.8593281565533781,-0.2724814925035955,1.3426548601191886
1.5124340762244588,0.14600767078488439,-0.6762566048092509
0.9224261855060543,0.1256871778610947,0.3326904313021244
-0.42334307106922336,-0.6138880456820177,2.219719107012146
-0.3277239481581627,-2.239960498045774,1.3504479637513152
-0.8347305442430408,-0.41526692209975236,3.1762184557743054
-0.47590611147690837,1.5034191495516949,0.6035370321549086
0.6159159391941108,0.43101858279810706,0.10902925642382891
1.938386352132408,-0.10702413199587568,-0.8436203882034939
1.3401124877236925,0.18574719056554584,0.3387554243756547
1.432056528728285,0.5350843965962613,-1.981939390672098
1.2753634388673865,1.163593759738676,-0.4139745513647296
0.8123189496439143,1.3030024750110094,-0.008490130631856177
